url,channel_id,channel_name,view_count,title,assessment,Reasoning,publish_date,length,year
https://www.youtube.com/watch?v=nTEfqf_XnvQ,UCesad3uNCsy7p3ulkSwr1mg,DELTA ENTERTAINMENT (Linkokenobi1078),5,Further evidence that 2020 election was rigged,5,"The video transcript strongly supports conspiracy theories related to election fraud in the 2020 U.S. Presidential election. It makes unfounded claims about election interference orchestrated by foreign entities, specifically Italy, without credible evidence. The language suggests secrecy and manipulation by powerful entities, such as intelligence services and defense contractors. There are elements of fear-mongering by implying widespread international conspiracies to rig elections, which are themes associated with disinformation. The transcript also expresses distrust in authoritative sources by dismissing mainstream media and promotes emotional appeal over logical facts.",2024-06-29,851,2024
https://www.youtube.com/watch?v=XSh2zeAn7yo,UCX3-7ZZNoJFTnt6YP2yFlxg,Defending Joseph,168,This video is just one example of proof that the 2020 election was rigged.,5,"The transcript is filled with language and themes typical of conspiracy theories, such as assertions of secret plots, manipulation by powerful entities, and unfounded claims of a rigged election. It repeatedly undermines established facts, such as by casting doubt on the legitimacy of the 2020 election results and suggesting collusion without credible evidence. Emotional language and distrust of authoritative sources, like mainstream media and intelligence officials, are heavily employed to promote a narrative contrary to the established understanding of the discussed events.",2025-01-20,992,2025
https://www.youtube.com/watch?v=9IDHexYf_tk,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,233882,Karma Came For This Republican After She Told Supporters to Steal From Polling Places,5,"The video transcript details a conspiracy theory promoted by a political candidate regarding the use of specific pens at polling places, implying a manipulated electoral process. The text frequently references unfounded claims, such as ballots being altered if certain pens are not used, and encourages actions based on misinformation. Language indicating secrecy and election fraud, combined with the encouragement of illegal actions (stealing pens), strongly supports the presence of conspiracy theories. Additionally, the transcript includes baseless accusations against election officials, further undermining public trust in authoritative sources.",2022-08-07,204,2022
https://www.youtube.com/watch?v=2p3yxj2PopE,UCNEQ5gAJ1XV73qkukzPBn9g,Picking Bones,843,Kamala Harris and Masonic Influence on the Police Force,5,"The video transcript is riddled with conspiracy theories and unfounded claims that lack credible evidence. It promotes the idea of a secret Masonic influence over society and law enforcement, suggesting manipulation and cover-ups by powerful entities. The language consistently suggests that Freemasons are orchestrating control over governments, media, and the police. Additionally, the tone of the video is heavily steeped in distrust of authoritative sources and uses fear-mongering by highlighting the Masonic connections to various societal issues without concrete proof. These elements align strongly with conspiracy theory narratives.",2019-12-05,1616,2019
https://www.youtube.com/watch?v=-ZRwlYtAMps,UCIFk2uvCNcEmZ77g0ESKLcQ,The Why Files,4454371,Killer Patents & Secret Science Vol. 1 | Free Energy & Anti-Gravity Cover-Ups,5,"The video transcript is laden with unfounded claims about secret technologies, government cover-ups, and suppressed inventions related to energy production. It promotes conspiracy theories suggesting that powerful entities have intentionally hidden free energy technologies, under the guise of maintaining control and power. Many language patterns suggest secrecy and manipulation by shadow governments and elite groups. Recurring themes include alternative energy suppression, anti-gravity technology, and zero-point energy, all of which lack credible evidence and align closely with conspiracy theory narratives. The video’s content strongly promotes distrust in authoritative institutions and posits a world where new technology is deliberately hidden from the public, which are key indicators of conspiracy theorizing.",2024-04-19,3243,2024
https://www.youtube.com/watch?v=z1feVpZrjtk,UCaWd5_7JhbQBe4dknZhsHJg,WatchMojo.com,1331343,Top 20 Biggest Conspiracy Theories of All Time,5,"The video transcript discusses a wide array of conspiracy theories, including many that are well-known for lacking credible evidence and contradicting widely accepted facts, such as the flat Earth theory, moon landing hoax, and the idea of a New World Order. It uses language suggesting secrets and manipulation by powerful entities like governments and secret societies (e.g., Illuminati, Freemasons). The transcript features themes of distrust towards authoritative sources and presents claims that have been historically linked to fear-mongering and misinformation. Given the variety of claims covered and the patterns of thought presented, the video strongly supports conspiracy theories and disinformation.",2021-11-26,1298,2021
https://www.youtube.com/watch?v=h6xLqAM0Bec,UCLoNQH9RCndfUGOb2f7E1Ew,The Next News Network,321240,🚨BREAKING: Wheelchair-Bound Teen Breaks Silence! Kamala's Career-Ending Scandal Rocks Washington🚨,5,"The video transcript promotes multiple claims that align with conspiracy theory patterns, such as suggesting a cover-up involving Kamala Harris in a hit-and-run incident. The narrative employs fear-mongering language and distrust towards authoritative sources, like mainstream media, labeling them as communist sympathizers and suggesting they are suppressing the truth. Additionally, the video lacks credible evidence to substantiate its serious accusations, relying heavily on emotional appeals and speculative language, reinforcing themes typical of misinformation and conspiracy theories.",2024-09-05,643,2024
https://www.youtube.com/watch?v=eVGSaiO4Mf4,UCjZpFdFZLVm2_U0xpW3wx8w,The Mark Thompson Show,656277,Did Elon Musk Hack the Election Using His Starlink Satellites?,5,"The video transcript includes claims of election fraud without credible evidence, suggesting Elon Musk had access to election data and used it to predict and potentially manipulate outcomes. This contradicts the established fact that the U.S. election infrastructure is isolated from such outside influences. The depictions of secretive manipulation and distrust of authoritative election results, along with language that implies fear and confusion about the election process, align with common themes of conspiracy theories and misinformation. The narrative also promotes a lack of discourse with mainstream facts, bolstering the assessment that the content likely supports conspiracy theories or disinformation.""",2024-11-11,776,2024
https://www.youtube.com/watch?v=WAKLKSjhPSs,UCTUZkE2mPX4OsN2kkmyW1cQ,welcome to our independent media channel,29,YOUTUBER questions whether ELON MUSK hacked the 2024 Presidential Elections using STARLINK,5,"The video transcript strongly supports conspiracy theories by alleging that Elon Musk used his Starlink satellites to hack election results, a claim that lacks credible evidence and contradicts widely accepted facts. The language used evokes distrust and suggests secrecy and manipulation by a powerful individual, Musk. Patterns of fear-mongering are evident in the concern about irregular voting patterns and the hypothetical notion of civil unrest if the situation were reversed. The transcript heavily implies a cover-up and plays into common conspiracy themes of powerful entities controlling outcomes to suit their agendas.""",2024-11-14,570,2024
https://www.youtube.com/watch?v=9-7nRcmn6ew,UCLdP3jmBYe9lAZQbY6OSYjw,Benny Johnson,108933,"VICTORY: Georgia Will Watermark ALL Ballots, Enforce 100% Voter ID, MASSIVE Election Fraud CrackDown",5,"The transcript exhibits numerous elements indicative of conspiracy theories and disinformation. Claims about the 2020 Georgia election are fraught with suggestive language of fraud and cover-ups without provided evidence, such as ""deleting files,"" manipulating votes, and ""luggage carts of ballots."" The speaker suggests foul play by Democrats to win elections, without substantiation, implying manipulation by powerful political entities. Furthermore, this manipulates fear and distrust, undermining confidence in electoral processes. Recurring themes include distrust of election systems and fear of voter fraud, all hallmarks of conspiracy rhetoric, making it ""Very Likely"" that the video supports conspiracy theories or disinformation.",2024-05-08,659,2024
https://www.youtube.com/watch?v=LGtdz2Zdm-E,UCnxGkOGNMqQEUMvroOWps6Q,JRE Clips,7911461,"Eddie Bravo Explains the ""Space is Fake"" Conspiracy | Joe Rogan",5,"The transcript heavily promotes conspiracy theories and disinformation, particularly around the ideas that space is fake, the Earth is flat, and that there is a global agenda to create a one-world government through a fabricated alien invasion. The language used suggests manipulation by powerful entities like NASA and the Vatican. There are patterns of fear-mongering and appeals to distrust authority, accompanied by claims without credible evidence. Themes like flat Earth theories and fake alien invasions are frequently associated with conspiracy theories, indicating a very high likelihood of supporting such content.",2019-02-17,590,2019
https://www.youtube.com/watch?v=PIj0TaH6MH4,UCTdw38Cw6jcm0atBPA39a0Q,NDC Conferences,2985,How to Steal an Election - Gary Short,5,"The video extensively discusses how election processes can be deliberately manipulated, using language that suggests secrecy and cover-ups, particularly in relation to data scientists and election theft. It employs examples of behavioral psychology, gerrymandering, and claims voter suppression tactics like caging and tossing votes are used to subvert democracy. The presenter makes assertions about post-factual society and undermines authoritative sources and experts, contributing to an atmosphere of distrust and fear. These themes are strongly aligned with conspiracy theories and mis/disinformation narratives.",2020-02-14,3755,2020
https://www.youtube.com/watch?v=JRSpMSEulEs,UCG749Dj4V2fKa143f8sE60Q,Tim Pool,294339,"Democrats EXPOSED Plotting To STEAL Election, Republicans Laugh At Chaos Inside Democratic Party",5,"The video transcript is filled with unsupported claims and speculative assertions, such as the Democratic Party plotting to steal the nomination from Bernie Sanders and cheating in the past elections. It promotes distrust in the democratic process by asserting the DNC is manipulated by elites. The language implies secrecy, manipulation, and a narrative of insider conspiracy against ""populist"" candidates like Sanders and Trump. Recurring themes of media bias, establishment corruption, and election rigging are evident, common hallmarks of conspiracy theories.",2020-02-21,1480,2020
https://www.youtube.com/watch?v=wktuUgo_zhE,UCwWhs_6x42TyRM4Wstoq8HA,The Daily Show,1202920,Stop The Steal: Voter Fraud Conspiracies - Jordan Klepper Fingers the Conspiracy,5,"The video transcript is filled with numerous conspiracy theories related to the 2020 Presidential election. These theories include unfounded claims about foreign interference, manipulated voting technologies, and secretive government actions without credible evidence. The language and content clearly promote distrust in authoritative sources, with a sense of secrecy and manipulation by powerful entities. Themes such as fear-mongering and questioning the integrity of democratic processes suggest a strong inclination towards conspiracy thinking. Despite being partially satirical, the content aligns well with known conspiracy narratives.",2023-07-14,3470,2023
https://www.youtube.com/watch?v=i3Sci3HVwHc,UCwW_vaMPlq8J4weKDsfeJzw,Bearing,161351,WTF is the Great Reset?,5,"The video transcript contains multiple elements that suggest conspiracy theories and mis/disinformation. It includes claims that the Great Reset is a ""trojan horse for communism,"" suggesting manipulation by powerful elites. It describes the World Economic Forum and related organizations as engaging in secretive, malicious plans. Additionally, it promotes distrust in authoritative entities by alleging a cover-up and manipulation regarding COVID-19 responses, using fear-mongering language about loss of personal freedoms and wealth concentration. These patterns align with typical conspiracy theory rhetoric.",2020-11-30,660,2020
https://www.youtube.com/watch?v=IhLoZrUWtro,UCRUdudcEw4Uenxz-MAG7rGA,Alliance for Responsible Citizenship,122996,Forget the AI APOCALYPSE— we’re in a MORAL crisis! | Michael Shellenberger,5,"The video transcript contains numerous claims and themes commonly associated with conspiracy theories and misinformation. It discusses unfounded ideas related to the supposed cancellation of elections, the implementation of digital IDs linked to personal data for control, and the usage of AI for mass censorship, all with suggestions of manipulation by powerful entities like the European Union and the World Economic Forum. Additionally, there are patterns of promoting distrust towards authoritative and scientific sources, particularly in the context of gender identity and drug policies. The language often appeals to emotion and fear rather than logic, further reinforcing the presence of conspiracy theory rhetoric.",2025-02-19,877,2025
https://www.youtube.com/watch?v=2tOdBGanL1k,UCG749Dj4V2fKa143f8sE60Q,Tim Pool,21599,"The AI Apocalypse Is Already HERE, AI Will MANPIULATE Humanity",5,"The video transcript is filled with unfounded claims suggesting extensive surveillance and predictive control by big tech and AI, which are not supported by credible evidence. The speaker also alleges that AI is determining election outcomes worldwide, claims which contradict widely accepted facts about how elections are conducted. The narrative weaves themes of secrecy and manipulation by powerful tech entities, and suggests a dystopian future where AI controls human behavior and societal functions, epitomizing conspiracy theories and misinformation. Fear-mongering and distrust of authoritative sources are recurrent themes throughout, leading to the assessment that the video is very likely to support conspiracy theories and mis/disinformation.",2023-10-26,1389,2023
https://www.youtube.com/watch?v=5Yd59tMBGjw,UCTzZ2-byV7kigoeQ1ZQ39ig,Ear to Hear,175408,How A.I. Proves the Antichrist is Near,5,"The video transcript contains numerous elements commonly associated with conspiracy theories and fear-mongering, such as unfounded claims linking AI to biblical prophecies about the Antichrist, suggesting a one-world government, and the idea of surveillance through AI technology mimicking the ""image of the Beast."" It also includes language suggesting manipulation by powerful entities and evokes emotional responses by implying imminent danger and control. The overall narrative links modern advancements in AI with apocalyptic biblical prophecies, lacking credible evidence and promoting fear and distrust, fitting the profile of conspiracy theories and mis/disinformation.""",2023-06-04,509,2023
https://www.youtube.com/watch?v=NcUamzdHpQs,UCyAHhN2lUIJcV33UuHEw2vQ,Philosophical Essence,73667,Elon Musk’s AI Just Leaked Who’s Actually Controlling Reality Right Now (NO BS),5,"The video transcript is highly indicative of conspiracy theories and mis/disinformation. It employs language that suggests secrecy and manipulation by powerful entities, such as governments and AI controlled by elites like Elon Musk. It deeply promotes distrust of authoritative sources by likening their control to reality manipulation and simulation, which contradicts widely accepted scientific understandings. The pervasive themes of fear-mongering and encouragement to question reality without critical evidence are characteristic of conspiracy theories, specifically through unfounded claims about AI, simulations, and reality glitches. The overall message urges viewers to reject established narratives in favor of an alternative, reality-bending perspective, aligning with conspiracy theory patterns.",2025-02-16,2979,2025
https://www.youtube.com/watch?v=brQLpTnDwyg,UCIFk2uvCNcEmZ77g0ESKLcQ,The Why Files,4282821,Artificial Intelligence Out of Control: The Apocalypse is Here | How AI and ChatGPT End Humanity,5,"The video transcript heavily discusses themes associated with conspiracy theories and mis/disinformation, such as the looming threat of AI leading to human extinction, the Doomsday Clock, nuclear threats, and the concept of an AI uprising overtaking humanity. The narrative is laden with dramatic and fear-mongering language, emphasizing secrecy and potential cover-ups, and questioning the motives of authoritative figures and entities involved in AI development. Moreover, the reliance on emotive story-telling rather than logical reasoning contributes to a suspicion-inducing and alarmist interpretation of technological advancements, typical of conspiracy-themed content.",2023-07-06,2627,2023
https://www.youtube.com/watch?v=PaVjQFMg7L0,UCFbtcTaMFnOAP0pFO1L8hVw,Kyle Hill,1532799,Dead Internet Theory: A.I. Killed the Internet,5,"The video transcript heavily promotes the ""dead internet"" conspiracy theory, suggesting that artificial intelligence, particularly generative AI, has taken over the web, rendering it devoid of human interaction and creativity. The text contains claims of global AI manipulation, eroding trust in authoritative sources, and potential threats comparable to nuclear weapons, which lack credible evidence and contradict mainstream perspectives on AI development. The language used is fear-mongering and emphasizes cover-ups and manipulation, aligning with conspiracy theory patterns.",2024-07-11,974,2024
https://www.youtube.com/watch?v=DOXjPmIN4Ig,UC5MqIXHH2qUG_HVJjCp2esg,Sling and Stone,206340,"""I was created by a fallen angel"" PROOF AI is Summoning Demons",5,"The video transcript prominently features themes and language that align with conspiracy theories and mis/disinformation. It suggests the involvement of demons in AI technology, references biblical stories, and invokes fear through unsubstantiated claims about AI being controlled by demonic entities. Furthermore, it discusses ideas such as transhumanism in relation to biblical prophecy and mentions occult practices without credible evidence. The content relies heavily on speculation, fear-mongering, and distrust of authoritative sources, aligning closely with conspiracy theory rhetoric.",2024-09-17,854,2024
https://www.youtube.com/watch?v=zS2Q2VBRtPs,UCvqtzdcURSqNjY9RQEK4XmQ,Glenn Beck,136916,WEF'S Terrifying Plan to Revive the Great Reset EXPOSED | Glenn TV | Ep 409,5,"The video is highly likely to support conspiracy theories and mis/disinformation. It contains numerous claims about secretive and powerful elites manipulating society through AI, parallels between modern AI development and biblical stories like the Tower of Babel, and exaggerated warnings about societal collapse by 2030. The language is rife with speculations about cover-ups, fear-mongering themes regarding job losses and societal re-engineering, and distrust toward authoritative entities such as governments and global forums like the World Economic Forum (WEF). These elements align with established patterns of conspiracy rhetoric.",2025-01-30,2887,2025
https://www.youtube.com/watch?v=VKAxtkJjETM,UCD8YGIxFCnVqv-ZGqgtVWAg,Erick Stakelbeck on TBN,351205,"EXCLUSIVE: What Is the Great Reset? Erick Stakelbeck, Jack Hibbs, Victor Davis Hanson | TBN Special",5,"The video transcript is filled with claims associated with conspiracy theories, such as the idea of a ""One World Government"" and direct control over humanity through a centralization of power. It employs fear-mongering language that suggests secret manipulation by global elites, frequently mentioning powerful entities like the World Economic Forum and influential figures, implying they have malevolent intentions. The video promotes distrust in authoritative sources and institutions by framing their actions as draconian and oppressive, leading to a loss of freedom and privacy. Additionally, it frequently appeals to emotion over logic by insinuating a dystopian future controlled by a few powerful individuals. These elements all align strongly with conspiracy theory rhetoric and mis/disinformation patterns.",2023-04-17,3360,2023
https://www.youtube.com/watch?v=BvPyk3QG4bM,UCYI_ychRnL7sJrG6PUSBpQA,CBN News,1347545,"End Times Author Breaks Down the 'Great Reset,' the Antichrist and a One-World Government",5,"The video transcript features several elements indicative of a promotion of conspiracy theories and misinformation. It discusses themes of a ""global reset"" purportedly initiated by a small group of elites to establish a one-world government, a claim lacking credible evidence and aligning with popular conspiracy theories. The discussion is filled with language implying secrecy and manipulation, presenting theories that contradict widely accepted facts about current global events. The narrative also includes theological forecasts, framing current events as signs of biblical prophecy, which appeals more to emotion than logic. These factors combined suggest a strong likelihood that the video supports conspiracy theories and misinformation.",2022-06-23,770,2022
https://www.youtube.com/watch?v=KPbstl1S8JU,UC_opMg_Zj5SUCPP7LG2DT2A,George Christensen,197205,Alex Jones on the Great Reset,5,"The video features Alex Jones, a known conspiracy theorist, discussing themes consistent with unfounded theories lacking credible evidence. The conversation includes allegations about a ""globalist"" agenda, forced technology adoption, world government control, and the supposed dangers of vaccines, all common conspiracy themes. The text consistently uses language suggesting secrecy, control, and manipulation by powerful entities, with a pattern of promoting distrust in authoritative sources. These elements align closely with conspiracy theories and mis/disinformation narratives.",2022-09-08,1732,2022
https://www.youtube.com/watch?v=bF-nGoeA7pU,UCS6SES6btXx2tVFzWy4oToA,Samuel Leeds,100432,The Dark Agenda of WEF - The Great Reset,5,"The transcript strongly supports conspiracy theories and disinformation. It employs language suggesting secrecy and manipulation by powerful elites, particularly the World Economic Forum, without providing credible evidence for such claims. There is pronounced fear-mongering and distrust of authorities, as the speaker discusses purported agendas like owning nothing, while hinting at a dystopian future controlled by elites. Additionally, patterns of anti-establishment sentiments and debunked theories, such as the idea of orchestrated ""debanking,"" are prevalent. This suggests a high likelihood that the video promotes conspiracy theories and misinformation.",2024-12-30,623,2024
https://www.youtube.com/watch?v=KHrVa-65BfI,UCnQC_G5Xsjhp9fEJKuIcrSw,Ben Shapiro,352577,What You Don’t Know About The Great Reset | Facts Ep. 8,5,"The video transcript heavily supports conspiracy theories and disinformation. It describes the World Economic Forum (WEF) as a secretive, powerful organization aiming to control society, promoting a narrative akin to globalist conspiracy theories. The language used suggests manipulation by elite groups, fostering fear and distrust towards accepted institutions, such as governments and corporations. The rhetoric around a ""great reset"" and a ""new industrial revolution"" implies large-scale societal manipulation without evidence. These patterns of fear-mongering, combined with emotive language over logic, align with conspiratorial thinking and disinformation.",2024-01-13,572,2024
https://www.youtube.com/watch?v=9mEZHO-sp1E,UCvqtzdcURSqNjY9RQEK4XmQ,Glenn Beck,319458,Dark Future: Uncovering the Great Reset’s TERRIFYING Next Phase | Glenn TV | Ep 288,5,"The video is highly likely to support conspiracy theories or mis/disinformation. It promotes the ""Great Reset"" concept, which is a common subject in conspiracy theory circles, suggesting a secretive, manipulative agenda by global elites to control society. It contains language suggesting cover-ups by powerful entities and a distrust of authoritative sources, such as governments and the World Economic Forum. Fear-mongering and emotional appeals are used extensively to elicit concern over societal changes. The video also attempts to connect various global issues and policies into a sinister, unified plan without providing credible evidence.",2023-07-12,4687,2023
https://www.youtube.com/watch?v=W70zjwnBiAg,UC6x4zJADfr5Z4w-bf8lbrcg,m o d e r n i t y,163883,The Great Reset; Still a Conspiracy?,5,"The video transcript extensively discusses themes commonly associated with conspiracy theories, particularly presenting the ""Great Reset"" as a secretive, manipulative agenda orchestrated by powerful entities like the World Economic Forum. The language implies cover-ups and misleads viewers to distrust reputable sources such as the New York Times, Reuters, and BBC. Additionally, it promotes fear-mongering ideas such as the loss of civil liberties, implantable chips, and thought control, all hallmarks of conspiracy theories. The transcript contradicts widely accepted narratives by framing established plans and discussions as part of a sinister, overarching agenda, reinforcing its association with misinformation and conspiracy rhetoric.",2021-12-21,207,2021
https://www.youtube.com/watch?v=UiW-LD50xD8,UC7Q4rvzJDbHeBHYk5rnvZeA,The Humanist Report,491203,Elites are TERRIFIED at the Support for Luigi Mangione,5,"The video transcript is likely supporting conspiracy theories and mis/disinformation. The transcript contains language suggesting powerful entities, specifically healthcare executives and elites, are manipulating and exploiting the working class. It promotes the idea of a hidden war between elites and the general populace, using terms like ""Elites are afraid,"" suggesting a potential uprising or revolution. It also includes fear-mongering and distrust towards wealthy individuals, casting them as mass murderers without pulling the trigger, which is an emotionally charged claim not based on evidence. There are repetitive themes of systemic distrust and violence as means to achieve change, aligning with conspiracy theory rhetoric.",2024-12-13,942,2024
https://www.youtube.com/watch?v=_kONHM1et5k,UCwUizOU8pPWXdXNniXypQEQ,AwakenWithJP,455402,The Truth about Luigi They Don't Want You to Know,5,"The video transcript contains numerous claims that promote unfounded theories and contradict widely accepted facts. The speaker suggests a conspiracy involving Luigi Mangion being framed for murder, implicating high-profile figures like Nancy Pelosi and Donald Trump without credible evidence. The narrative also suggests secret cover-ups, manipulation by powerful entities, and dismisses authoritative evidence as easily falsified. Fear-mongering elements include disbelief in visual evidence, claims of staged events, and mistrust of police reports. The language used includes common conspiracy rhetoric, such as linking unrelated events and individuals in illogical ways, thereby promoting mis/disinformation.""",2024-12-12,378,2024
https://www.youtube.com/watch?v=XKg_8gexyZY,UCPibkYslKyJFp30ocgPryCA,Valhalla VFT,37391,"Luigi Mangione: CIA Patsy, Vicious KILLER, or a Vigilante HERO?",5,"The video contains a high number of elements commonly associated with conspiracy theories and disinformation. It speculates about secretive government involvement, suggests false flag operations, and presents unsupported theories regarding the event. The speaker questions established narratives, implying a cover-up, and encourages the audience to distrust official sources. This aligns with conspiracy patterns of fostering doubt and fear, making it very likely that the video promotes conspiracy theories or disinformation.",2024-12-11,1365,2024
https://www.youtube.com/watch?v=W3uOAJD1-WA,UCpnDUb6vZfXpm1vw7Sj_Qwg,Strange Cube Radio,5,"Podcast 01 - NEW JERSEY DRONES, SHOCKING NEW UPDATES! Project Bluebeam? Alien invasion? Loose nukes?",5,"The transcript contains multiple claims that lack credible evidence, such as an impending alien invasion, discussions of a supposed Project Blue Beam aimed at faking an alien invasion for global control, and speculative explanations involving Nazi scientists. There is a strong focus on secrecy by powerful entities, including governments and historical figures like Werner Von Braun. The conversation frequently uses language that suggests cover-ups and manipulation. Fear-mongering is evident, as they discuss potential nuclear threats and governmental deceit. Consequently, the video is very likely to support conspiracy theories or mis/disinformation, as it adheres to many patterns associated with such narratives.",2024-12-17,2584,2024
https://www.youtube.com/watch?v=YaaGvq2mcR0,UCIFk2uvCNcEmZ77g0ESKLcQ,The Why Files,3187668,Are all these UFOs an Alien Invasion or has Project Blue Beam finally begun?,5,"The video promotes the conspiracy theory of Project Blue Beam, suggesting an unfounded and elaborate global plot involving NASA, the United Nations, and powerful elites to establish a new world order through mind control and staged alien invasions. It heavily employs claims lacking credible evidence, such as the creation of artificial earthquakes and mind control through electromagnetic waves, contradicts widely accepted facts, and continually engages in fear-mongering, distrust of authoritative sources, and appeals to emotion. The script also uses themes of secrecy, manipulation by powerful entities, and the notion of a hidden agenda, all of which are hallmarks of conspiracy theories.""",2023-02-23,1725,2023
https://www.youtube.com/watch?v=kaS8fP12CGM,UCIFk2uvCNcEmZ77g0ESKLcQ,The Why Files,2881988,Project Blue Beam: Staging a Fake Alien Attack to Take Over the World,5,"The video transcript supports conspiracy theories, specifically the Project Blue Beam conspiracy theory, which suggests a fabricated alien invasion using holograms and mind control to establish a One World Government. It highlights themes of secrecy, powerful entities (like NASA and the UN) manipulating global events, and distrust in authoritative sources, showcasing patterns of fear-mongering and emotional appeal over logical reasoning. The narrator also perpetuates distrust of media and government agencies, consistent with conspiracy theory rhetoric. Overall, it heavily promotes scenarios lacking credible evidence and contradicts widely accepted facts about existing technology and geopolitical realities.",2024-10-08,2900,2024
https://www.youtube.com/watch?v=BIaaWueFORY,UC7HR2zxsEdALZLeWAdGuNpg,SIMPLEMOCHAREACTS,5,ARE THE NEW JERSEY DRONES ANGELS OR PROJECT BLUE BEAM?,5,"The video heavily promotes conspiracy theories and mis/disinformation by presenting unsupported claims, such as drones being linked to biblical imagery, Project Blue Beam, and spying activities by foreign countries. The transcript is laden with suggestions of secrecy and manipulation by powerful entities, as well as appeals to emotion, distrust of authoritative sources, and speculative connections to supernatural or divine events. These factors, combined with the endorsement of narratives like Project Blue Beam and the insinuation of secret governmental operations, align strongly with patterns associated with conspiracy theories and misinformation.",2024-12-29,1431,2024
https://www.youtube.com/watch?v=37LxmnJ8OI4,UCiRXk9i8BaeCh2tQonnEXsQ,Angel Time Army,26,new Jersey Drones. project Blue beam. chariots of God,5,"The video transcript is laden with numerous conspiracy themes, such as the ""Project Blue Beam"" theory, which falsely suggests that governments use holograms to simulate alien invasions. It also includes unsupported claims of AI orchestration and manipulation, along with apocalyptic narratives involving government cover-ups and biblical prophecies. The text heavily insinuates secrecy and manipulation by powerful entities (e.g., ""shadow government"") and uses fear-mongering language about impending wars and chaos, referencing spiritual warfare and catastrophes. Overall, these elements strongly indicate it supports conspiracy theories and mis/disinformation.",2024-12-22,532,2024
https://www.youtube.com/watch?v=kzNuR3JzhBw,UCZUH9sxOhKrTVvcEWp5XiGw,Mr. E Files,1311,FINALLY! New Jersey Drone Mystery SOLVED | Project Blue Beam,5,"The video prominently features several hallmarks of conspiracy theories and mis/disinformation by referencing the Gulf of Tonkin incident to set a precedent for government deception. It suggests that unexplained drone activity in New Jersey is a modern reenactment of a supposed conspiracy, Project Blue Beam, without offering credible evidence. The narrative leverages fear-mongering, distrust towards authorities, and appeals to emotion with language implying a global manipulation by powerful entities. The suggestions of secrecy, cover-ups, and psychological operations heavily align with motifs common to conspiracy theories, culminating in a strong likelihood of supporting such narratives.",2024-12-16,695,2024
https://www.youtube.com/watch?v=jxM9mmODb7g,UC9Z-xXb0tzX2FSCSDEnNJ8w,The Michael Lofton Show,153029,Is the Government Faking an ALIEN INVASION with Drones? (Project Blue Beam),5,"The video heavily discusses Project Blue Beam, an alleged conspiracy theory that governments will fake an alien invasion to create a global crisis, featuring themes of secrecy, powerful entity manipulation, and cover-ups. It exhibits patterns of distrust towards authoritative sources and leverages speculative narratives without providing credible evidence. The language and structure suggest an intent to evoke fear and doubt, aligning with common conspiracy theory rhetoric. Considering these elements, the video is very likely to support conspiracy theories or mis/disinformation.",2024-12-15,3768,2024
https://www.youtube.com/watch?v=-TQtOR5JGbI,UCKF5BRId4KDlNy9L2z4Pn-g,Polarity,15478,"Aliens or Project Blue Beam in New Jersey? Wild Footage of Drones, UFOs & Biblical Plasmoids",5,"The video strongly promotes conspiracy theories and mis/disinformation. It makes numerous claims without credible evidence, such as the existence of a secret program known as Project Blue Beam aiming to cause mass hysteria. The video features language suggesting cover-ups and manipulation by powerful entities, such as government and military complicity in hiding alien technology. It also refers to statements by figures like Steven Greer, who are known for promoting controversial UFO theories. Further, it relies heavily on unverified or speculative claims and invokes fear-mongering by predicting chaos and suggesting distrust in authoritative sources like the White House and the Department of Defense.",2024-12-14,2766,2024
https://www.youtube.com/watch?v=Vp6QGboKxBQ,UCMZn2DpuQIi0C9nzmdO3FTQ,Justin Fvze ,107,Drones in New Jersey.. Project Blue Beam coming? 🛸😳🤯,5,"The video transcript is highly likely to support conspiracy theories and mis/disinformation. It makes several unfounded and speculative claims, such as the idea of Project Blue Beam, suggesting a staged alien invasion by global elites to establish a One World Government. The speaker often references the need for critical thinking as opposed to trusting established sources, and promotes distrust of authorities by asserting the US government engages in false flag operations. The recurrent themes of manipulation by powerful entities, predictive programming using media, and the falsification of historical events align with well-known conspiracy theory patterns, making it ""Very Likely"" that the video supports such narratives.",2024-12-14,3016,2024
https://www.youtube.com/watch?v=CxL2MKhCZZw,UChwwoeOZ3EJPobW83dgQfAg,WeAreChange,34812,PSYOP! CIA Mind Control Operation — MKUltra Divide And Conquer Strategy?,5,"The video transcript contains numerous elements that are characteristic of conspiracy theories and potential disinformation. It suggests unfounded claims about intelligence agencies like the CIA being involved in manipulation and mind control, hints at a larger orchestrated plot by powerful elites, and references MK Ultra, all of which lack credible evidence. Additionally, it appeals to emotions, suggests secrecy, and expresses distrust in traditional authoritative sources. The recurring themes and claims present in the transcript, such as the notion of Donald Trump obliterating the left-right political divide and insinuations of media control, further align with common conspiracy narratives, warranting the high assessment score.""",2024-12-10,917,2024
